,x,y
0,0.021652931739613024,0.022121781192533364
1,0.19624299699139147,0.23475431085955475
2,0.2583001588888356,0.32501913097083335
3,0.48777148149115046,0.7256924996472222
4,0.5665359531937808,0.8874989394549666
5,0.5843174317448074,0.9257442927856552
6,0.607149166226173,0.97577927627531
7,0.6257767916951762,1.0173733847194841
8,0.7902902673968537,1.4148489741390442
9,0.871351914104812,1.630606072318932
10,1.1028529451571067,2.3191375637988108
11,1.1924491300657758,2.614384057860401
12,1.2726304619532502,2.8922187546445937
13,1.3113834423306159,3.0311099751495116
14,1.3797077466493057,3.2833012128134103
15,1.5801886887385486,4.077184980755803
16,1.884227745100775,5.434541940508326
17,1.9620032111872243,5.811459811896205
18,2.026755264126767,6.134492164792329
19,2.0344564007164223,6.173469247132442
20,2.595001917940154,9.329036872053232
21,2.600526595708308,9.36326517069455
22,2.609356366396254,9.418097013248914
23,2.6133957855236645,9.443233317316515
24,2.672479331080946,9.814625106135805
25,2.750651924453229,10.316737933951481
26,2.780042271118943,10.508677300327115
27,3.082252254403506,12.582531214179
28,3.0998391955291416,12.708842233667898
29,3.120570249895205,12.858528934426225
30,3.1215391073051713,12.865545505740737
31,3.1266316157059215,12.902456876037743
32,3.3347436182592505,14.455258617780046
33,3.4129301042525872,15.061022000766162
34,3.4689524741912114,15.502583742388538
35,3.589275533427916,16.472174388292167
36,3.6943923186978367,17.342926923151417
37,3.744252855664376,17.763682302815212
38,4.185394192980474,21.702918743615147
39,4.338737587002539,23.163381435871152
40,4.3863066087331815,23.625992274549564
41,4.664767828430283,26.42482672158846
42,4.7932733904952896,27.768743186525498
43,4.915703485880996,29.07984424698357
44,4.96971082804154,29.66773654239487
45,4.976491723194809,29.741961594221248
46,5.07222070089286,30.799643539458916
47,5.100419007209478,31.114693056313193
48,5.107662354526088,31.19587708236907
49,5.406059740516556,34.63154165855048
50,5.413303252463253,34.71715535559249
51,5.499787129930378,35.7474456044782
52,5.626815058330403,37.28786275898418
53,5.730155537270409,38.56483801858114
54,5.757230542947744,38.902934067598125
55,5.791830997130321,39.337137296449924
56,5.850528634861352,40.07921394219399
57,5.901539075827911,40.72970253935166
58,5.981808068789118,41.76383584061973
59,6.054185495145692,42.707347504778184
60,6.144337919057663,43.897226382627515
61,6.144703466746115,43.90208416098784
62,6.556473366340909,49.543816369878606
63,6.719481217599466,51.87090905127146
64,7.033944385298585,56.510318000772074
65,7.114001535015735,57.723019375221966
66,7.167128523558275,58.53485979676089
67,7.234150902535652,59.567090183193045
68,7.352502333050515,61.411792890563774
69,7.37973684647919,61.84025276976181
70,7.3845378500515535,61.91593710889557
71,7.484102350954758,63.495890350521286
72,7.51139841949211,63.93250463584068
73,7.517646999759764,64.03266341275675
74,7.6061025197909915,65.45889806136186
75,7.678930407683637,66.64490261373203
76,7.812287983849253,68.84413152644468
77,8.044259866614723,72.75437666824305
78,8.176725827073184,75.03557107819884
79,8.230697632198304,75.97508114487306
80,8.357684691667533,78.20857809700135
81,8.431597796411893,79.52343919686979
82,8.63254285759707,83.15333904584726
83,8.652487430934386,83.51802617341191
84,8.687743263908864,84.16462628350271
85,8.888168240262505,87.88770290747358
86,8.94703981208389,88.99656121109801
87,8.954752203129024,89.14233922257313
88,9.156029913969466,92.98891369947316
89,9.33050862083007,96.38889974421433
90,9.514866687238666,100.04755476316276
91,9.865038757422063,107.18402844286152
92,9.889170470241737,107.68486305974292
93,10.085496089383138,111.80272745834571
94,10.209035332085282,114.43343774385092
95,10.253091544610072,115.37897776676462
96,10.282196520684295,116.00576181065651
97,10.327842561288936,116.99217453206013
98,10.533238807581613,121.48235858512493
99,10.674890525384061,124.62817825431846
100,10.685401965493613,124.86321712966837
101,11.0435791808976,133.00422030565252
102,11.347913051151126,140.12304366763718
103,11.381337900815748,140.91619031336074
104,11.591432378320832,145.95273695950536
105,11.877455068395658,152.95139397015336
106,11.892647432191982,153.3277103786145
107,12.003202235092214,156.08006613161493
108,12.030598688787641,156.76590349944658
109,12.308161231809223,163.79899414002074
110,12.317904154033442,164.0486669019878
111,12.578807251775403,170.80519912909287
112,12.731601710930907,174.8252838367097
113,12.779957856017155,176.10728065759176
114,12.785423624431026,176.25248088059
115,13.053458072050606,183.44622571083374
116,13.168029593278895,186.56503296274764
117,13.195372363285163,187.31322416903504
118,13.207702398494114,187.65110504568128
119,13.219035629033371,187.96193859068705
120,13.221922460746939,188.04115601875134
121,13.22985963432921,188.25904557838265
122,13.265621679708573,189.24234022886267
123,13.306538605101338,190.37050825415358
124,13.515776397189704,196.19198801602002
125,13.535254086062043,196.7383572603213
126,13.75029942195849,202.82103361547047
127,14.085957711482688,212.5001623611613
128,14.253467921407136,217.41481570798942
129,14.284882091238128,218.34273845181391
130,14.465240972333815,223.70843736001873
131,14.514875704966013,225.19649243557862
132,14.68411881095777,230.30746406528158
133,14.802178272076084,233.9066598703974
134,14.855244421823288,235.53353125393522
135,14.916831693227994,237.42869945731917
136,15.207603469638231,246.478806759391
137,15.345567414640659,250.83200669192186
138,15.400423492801686,252.57346725043976
139,15.408074968395136,252.8168492000799
140,15.418785900989551,253.15774456154372
141,15.420245258376596,253.20420908686248
142,15.43939174266562,253.81420912615698
143,15.638285861563684,260.19427054954633
144,15.681670225206169,261.59645127732387
145,15.783596078253304,264.9055012397064
146,15.82073534612416,266.1164022382265
147,15.868969048784209,267.69314772005544
148,15.911127072836596,269.0750918007903
149,15.922693388383369,269.4548581288508
150,15.9495123689255,270.33645717543305
151,15.965460124671482,270.8613771171466
152,15.97611528038545,271.2123747325509
153,16.002684385701738,272.0885919340839
154,16.129192572374997,276.2800456091318
155,16.158048675273594,277.2405856677844
156,16.20449110300104,278.7900230102409
157,16.273945154074877,281.115236031912
158,16.285169336302417,281.4919096483469
159,16.306284952846028,282.2012139162588
160,16.318557658242195,282.61388170361715
161,16.320442618752317,282.6772898907393
162,16.338626808394817,283.2893527923926
163,16.689977466493033,295.2453252985382
164,16.890736161325304,302.18770423282757
165,16.898023427685203,302.44121919028316
166,16.92794599636549,303.48330165223194
167,17.134608474097202,310.7294160347009
168,17.26026558443161,315.1770336295459
169,17.41680111650934,320.7617622485504
170,17.4604583790533,322.3280651857059
171,17.588110662765,326.9297473484329
172,17.620698759099994,328.10972351804804
173,17.7543247982741,332.97037384088486
174,17.79731201080692,334.54162682081915
175,18.115653237911754,346.2925454741744
176,18.190014132847597,349.06662828604294
177,18.329548998778144,354.301915497387
178,18.440399643387728,358.488738651242
179,18.530924846837383,361.92610052597246
180,18.578861928576053,363.75297248966876
181,18.694420100347276,368.17576298861553
182,18.739160180519686,369.89528445169424
183,19.105521866097707,384.12648764203533
184,19.198297979861945,387.7729433034332
185,19.36251660354671,394.2695658261687
186,19.389694927392732,395.3499643047522
187,19.613519412085335,404.3036631403336
188,19.761906047567223,410.29483668044116
189,19.873005455224412,414.80935127860363
190,20.014486646234843,420.5941623585477
191,20.08967592467137,423.6847546829918
192,20.191238840823523,427.877364768004
193,20.202143317601397,428.32873794250816
194,20.250460635360067,430.33161657962773
195,20.337830764164067,433.9651909559425
196,20.416474095821478,437.2488886011709
197,20.424707490840355,437.5933835772305
198,20.789633232731642,452.9984831842316
199,21.0224068662217,462.96399731518704
200,21.120984775132467,467.2169826465099
201,21.31569587734894,475.67458661297957
202,21.43114773439958,480.7252409480599
203,21.53308451299707,485.20681315687136
204,21.55350192527372,486.10694716805176
205,21.56898336675117,486.7900268419398
206,21.64379914000292,490.097840352794
207,21.83999701622641,498.8254666850048
208,22.017067348504284,506.76832197707773
209,22.064788929341606,508.9196994257375
210,22.208126979896047,515.4090309350828
211,22.213197189531854,515.6393265705577
212,22.250026428469404,517.3137024960563
213,22.308164018338683,519.9623458874394
214,22.319017759012127,520.4575714861107
215,22.51968046978292,529.6556889309052
216,22.64582691603456,535.47930362703
217,22.68720010660086,537.3962487835508
218,22.80624923535335,542.9312534204086
219,23.00887634089166,552.4172668113357
220,23.01718532023522,552.8080053862869
221,23.139155510092934,558.5596732303571
222,23.211817333053773,562.0002812361093
223,23.229036062552446,562.8171524579145
224,23.34153557070595,568.1688183692371
225,23.359648546086078,569.0328287427475
226,23.36513172216148,569.2945121161181
227,23.464420364516236,574.0434434072406
228,23.47709104755158,574.650895102578
229,23.639542815441004,582.4675273385094
230,23.725314106363914,586.6158435519944
231,23.961462285336022,598.1131371369166
232,23.96636808186281,598.3531671171953
233,24.00389282089477,600.1907633778982
234,24.06177254388875,603.0306704977273
235,24.119582239232496,605.8738296343322
236,24.403229851320486,619.9208570276998
237,24.653420219345577,632.4445487309829
238,24.706995291568834,635.1426116291734
239,24.83663888085552,641.6952697788797
240,24.910592575398404,645.4482150328924
241,24.997056437167096,649.8498869600841
242,25.03344280450048,651.7067014506974
243,25.047678284680686,652.4338657375451
244,25.089124998927346,654.5533182107284
245,25.148220670391687,657.5812235571074
246,25.155756952102927,657.9678647853776
247,25.232410668723837,661.9069588238523
248,25.238078573507572,662.1986886560495
249,25.344613751780876,667.6940599787413
250,25.372221605163613,669.1218507866948
251,25.393364922623118,670.2163470161294
252,25.39582911183258,670.3439653892357
253,25.523598224487355,676.9776645495415
254,25.70325974819554,686.3608214314046
255,25.810144799501835,691.9737193707534
256,25.864559338610206,694.8399891190986
257,25.87489919705599,695.3853076548647
258,26.13946189223515,709.4109299078489
259,26.29677241403816,717.8170118097565
260,26.31914372206612,719.0164699848385
261,26.354888337781325,720.9350276347034
262,26.51373603996965,729.4919348371552
263,26.569975469679207,732.533571929034
264,26.652826196922664,737.0259704802897
265,26.678345788630264,738.4124798063564
266,26.686492616475157,738.8553807856581
267,26.703949025253305,739.8048425685803
268,26.732014044092978,741.3325888976772
269,27.005244359547543,756.2884672784219
270,27.027386274668054,757.5069951147832
271,27.052171156651596,758.8721354454242
272,27.110263638880916,762.0766582085097
273,27.129054494496764,763.1146522598718
274,27.14297714998559,763.8841857146255
275,27.15074356937375,764.3136199392637
276,27.221705093650517,768.242933299329
277,27.425414375907952,779.5787680661665
278,27.43802385354077,780.2831768410131
279,27.446372029951817,780.7497096364732
280,27.98214422577805,810.9825396980219
281,28.03854147360152,814.198349440474
282,28.046514298687654,814.6534786051786
283,28.1814681281255,822.3766139846788
284,28.26690660330067,827.2849155230235
285,28.49708619640845,840.5810078819414
286,28.62753684580244,848.1634027035786
287,28.670464126938523,850.6659773810072
288,28.778951688089638,857.007011953487
289,28.833063392810555,860.1786080066427
290,29.04360607005463,872.5746596225687
291,29.090245984114027,875.3326574003763
292,29.11273938297576,876.6643337640436
293,29.23245889894721,883.7691121775853
294,29.278427516171156,886.5047453358595
295,29.350218774126468,890.7855608632123
296,29.362788151375273,891.5361161739195
297,29.446048676164516,896.5158313152145
298,29.446948293710197,896.569712106152
299,29.69488462783176,911.4810576880709
300,29.76184414404259,915.5292109983249
301,29.83946365852608,920.2330550870246
302,29.937118356992976,926.1681738775987
303,29.99353692975104,929.6057944860905
304,30.073850905843138,934.5103592127253
305,30.081697720558687,934.9902354716244
306,30.184143280109986,941.2666488343187
307,30.21781930197531,943.334422668807
308,30.327597445464647,950.0907642596185
309,30.499602260565585,960.7253403132629
310,30.51025122679285,961.3856811488075
311,30.60094436689964,967.0187405129864
312,30.67564254424815,971.6706880467352
313,30.79487821099869,979.1194022412406
314,31.07619008175422,996.8057800790735
315,31.111510658987207,999.0376061432618
316,31.40385433515891,1017.6059214390381
317,31.4494490755739,1020.5172962326898
318,31.488109893462735,1022.9891745562485
319,31.56510036982063,1027.9206617266711
320,31.77372415252322,1041.3432706731605
321,31.813647102660436,1043.9217890752752
322,31.97370766475638,1054.2916894960572
323,32.04970811540353,1059.2334983979665
324,32.358717864695244,1079.4453397116424
325,32.37928537875278,1080.7974070174664
326,32.60780173717137,1095.8765358678475
327,32.76670176929664,1106.423446607324
328,32.88639598772858,1114.4014370494187
329,32.91336215562113,1116.2027705426942
330,32.922689308728216,1116.8261606277754
331,33.12874609178795,1130.6425637059435
332,33.17605953865832,1133.8269860512603
333,33.20816339903065,1135.9902797357497
334,33.21918823909997,1136.7336555038578
335,33.29079379444045,1141.567745258395
336,33.43267775333558,1151.1766195117157
337,33.562419852273926,1159.9984461925849
338,33.649665618430305,1165.949661850601
339,33.77146722395064,1174.2834656823227
340,33.878726371459614,1181.6468269236927
341,33.92917989085787,1185.1184279570516
342,34.054602137887024,1193.7705289076664
343,34.17224643880657,1201.9146731133346
344,34.28971851832785,1210.074514584484
345,34.377803174452936,1216.2111542758794
346,34.571151905280814,1229.735695963282
347,34.74404135251186,1241.8924508575658
348,34.75332417833377,1242.5468656226924
349,34.779636357564094,1244.4027415219584
350,35.104216145373066,1267.4102073264442
351,35.11613929600177,1268.2593783522016
352,35.21415358759717,1275.2507664784796
353,35.25552552838984,1278.2076058113375
354,35.29257852027812,1280.8586771302746
355,35.32791604664032,1283.3895682451066
356,35.39505879127469,1288.2052456290667
357,35.41831354121649,1289.8752476451361
358,35.601975654009024,1303.1026461226604
359,35.608376954130215,1303.564886261562
360,36.02394954829724,1333.748890606562
